,Company,TypeName,Inches,Touchscreen,Ips,Cpu_Vender,Cpu_Type,Ram,Storage (GB),Storage Type,Gpu_Vender,Gpu_Type,Weight,OpSys,Price_euros
1037,Toshiba,Ultrabook,14.0,0,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.47,Windows,1725.0
1038,Dell,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,2.09,Windows,1062.95
1039,HP,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.64,Windows,1010.51
1040,Lenovo,2 in 1 Convertible,15.6,1,1,Intel,Core i7,4,256,SSD,Intel,HD Graphics 520,1.8,Windows,847.0
1041,Vero,Notebook,14.0,0,0,Intel,I n t e l,2,32,Flash Storage,Intel,HD Graphics 400,1.45,Windows,210.8
1042,Toshiba,Notebook,15.6,0,1,Intel,Core i7,16,256,SSD,Nvidia,GeForce 930M,2.4,Windows,1425.0
1043,Lenovo,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,2.3,Windows,1049.6
1044,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.54,Windows,1000.0
1045,HP,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD +  500GB HDD,Intel,HD Graphics 520,1.84,Windows,2103.34
1046,HP,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.43,Windows,1469.0
1047,MSI,Gaming,17.3,0,1,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 980M,3.78,Windows,1545.64
1048,Lenovo,Gaming,17.3,0,1,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 980M,4.6,Windows,2289.99
1049,Asus,Netbook,11.6,0,0,Intel,Celeron Dual Core,4,16,Flash Storage,Intel,HD Graphics 400,1.2,Others/No OS/Linux,287.9
1050,Lenovo,Notebook,14.0,0,1,Intel,Core i7,16,256,SSD,Intel,HD Graphics 520,1.1,Windows,2620.0
1051,HP,Notebook,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce 940MX,1.91,Windows,979.0
1052,Dell,2 in 1 Convertible,15.6,1,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,2.3,Windows,1094.0
1053,HP,Notebook,15.6,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,2.04,Windows,979.0
1054,Dell,Ultrabook,13.3,1,0,Intel,Core i7,16,1024,SSD,Intel,HD Graphics 620,1.2,Windows,2254.0
1055,HP,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,2.31,Windows,705.15
1056,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.96,Others/No OS/Linux,499.0
1057,Acer,Notebook,15.6,0,0,AMD,A8-Series 7410,8,1024,HDD,AMD,Radeon R5,2.4,Windows,449.0
1058,Dell,2 in 1 Convertible,13.3,1,1,Intel,Core i7,12,256,SSD,Intel,HD Graphics 620,1.6,Windows,1299.0
1059,MSI,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.94,Windows,1819.0
1060,HP,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,2.04,Windows,1070.0
1061,Asus,Gaming,17.3,0,1,Intel,Core i7,16,1024,HDD,Nvidia,GeForce GTX 965M,4.0,Others/No OS/Linux,998.0
1062,Dell,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,Intel,HD Graphics,2.25,Windows,559.0
1063,Dell,Notebook,15.6,0,0,Intel,Core i7,16,2048,HDD,AMD,Radeon R7 M445,2.32,Windows,989.99
1064,MSI,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,1.8,Windows,1929.0
1065,Dell,Ultrabook,13.3,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.29,Windows,1458.0
1066,Asus,Gaming,17.3,0,1,Intel,Core i7,64,1024,SSD,Nvidia,GeForce GTX 980 ,3.58,Windows,3975.0
1067,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.62,Windows,798.01
1068,Dell,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 970M,3.21,Windows,1329.0
1069,Apple,Ultrabook,12.0,0,1,Intel,Core M,8,256,Flash Storage,Intel,HD Graphics 515,0.92,Mac,1300.0
1070,Dell,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,2.06,Windows,481.98
1071,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.31,Windows,1199.0
1072,HP,Ultrabook,12.5,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,1199.0
1073,HP,Notebook,13.3,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.49,Windows,1090.0
1074,Lenovo,Ultrabook,12.5,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.3,Windows,1713.49
1075,Lenovo,Notebook,17.3,0,0,Intel,Core i5,8,1024,HDD,AMD,Radeon R5 M330,3.0,Windows,659.0
1076,Lenovo,Notebook,15.6,0,1,Intel,Core i5,4,1024,HDD,Nvidia,GeForce GTX 950M,2.3,Windows,977.0
1077,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,3.78,Windows,2499.0
1078,Lenovo,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.1,Windows,540.0
1079,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.31,Windows,940.0
1080,Lenovo,Ultrabook,12.5,1,1,Intel,Core M,8,512,SSD,Intel,HD Graphics 515,0.99,Windows,1399.0
1081,Lenovo,Gaming,17.3,0,1,Intel,Core i7,32,512,SSD +  1.0TB Hybrid,Nvidia,GeForce GTX 980M,4.6,Windows,3240.0
1082,Lenovo,2 in 1 Convertible,10.1,1,1,Intel,I n t e l,4,64,Flash Storage,Intel,HD Graphics 400,0.69,Windows,646.27
1083,HP,Ultrabook,13.3,0,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,1.3,Windows,2049.0
1084,Dell,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,2.18,Windows,750.0
1085,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.54,Windows,1030.99
1086,HP,Workstation,15.6,0,0,Intel,Core i7,8,256,SSD,AMD,FirePro W4190M,1.9,Windows,1495.0
1087,Lenovo,Notebook,14.0,0,0,Intel,Core i5,8,180,SSD,Intel,HD Graphics 520,1.7,Windows,1199.0
1088,HP,Notebook,13.3,0,0,Intel,I n t e l,4,32,Flash Storage,Intel,HD Graphics 515,1.29,Others/No OS/Linux,615.0
1089,Acer,Notebook,15.6,0,0,AMD,A8-Series 7410,4,500,HDD,AMD,Radeon R5,2.4,Windows,387.0
1090,Dell,Notebook,15.6,0,0,Intel,I n t e l,4,500,HDD,Intel,HD Graphics,2.2,Others/No OS/Linux,393.49
1091,HP,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,1.86,Others/No OS/Linux,345.99
1092,Asus,Gaming,17.3,0,1,Intel,Core i7,8,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.7,Windows,1599.0
1093,Dell,Ultrabook,13.3,0,1,Intel,Core i5,4,256,SSD,AMD,Radeon 530,1.4,Windows,818.35
1094,HP,Netbook,12.5,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 520,2.4,Windows,1599.0
1095,Acer,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD +  1TB HDD,Nvidia,GeForce GTX 950M,2.4,Windows,799.0
1096,Dell,Notebook,15.6,0,0,Intel,Core i5,8,1024,HDD,AMD,Radeon R7 M445,2.36,Windows,638.8
1097,MSI,Gaming,17.3,0,0,Intel,Core i7,8,256,SSD,Nvidia,GeForce GTX 965M,2.6,Windows,1599.0
1098,HP,Notebook,15.6,0,0,Intel,I n t e l,4,1024,HDD,Intel,HD Graphics 405,1.96,Windows,500.0
1099,Asus,Gaming,17.3,0,1,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 980M,4.3,Windows,2299.0
1100,Dell,Ultrabook,12.5,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,1.5,Windows,1135.15
1101,Dell,Ultrabook,12.5,0,0,Intel,Core i3,4,128,SSD,Intel,HD Graphics 520,1.5,Windows,1166.97
1102,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,16,SSD,Intel,HD Graphics,2.2,Others/No OS/Linux,209.0
1103,HP,Workstation,17.3,0,1,Intel,Core i7,8,1024,HDD,AMD,FirePro W6150M,3.0,Windows,2899.0
1104,Lenovo,Gaming,15.6,0,0,Intel,Core i7,16,512,SSD,Nvidia,GeForce GTX 1050 Ti,2.4,Windows,1199.0
1105,Dell,Ultrabook,12.5,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.5,Windows,1413.1
1106,MSI,Gaming,17.3,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.9,Windows,1511.19
1107,Lenovo,2 in 1 Convertible,15.6,1,1,Intel,Core i5,4,256,SSD,Intel,HD Graphics 520,2.1,Windows,867.0
1108,HP,Notebook,15.6,0,0,AMD,A6-Series 9220,4,1024,HDD,AMD,Radeon R4,2.1,Windows,398.0
1109,Asus,Gaming,15.6,0,1,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.59,Windows,1339.0
1110,HP,Notebook,13.3,1,0,Intel,Core M,8,256,SSD,Intel,HD Graphics 515,1.16,Windows,1699.0
1111,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,AMD,Radeon R5 M315,2.24,Windows,769.15
1112,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,128,SSD,Intel,HD Graphics 520,2.1,Windows,429.0
1113,HP,Ultrabook,13.3,0,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 520,1.16,Windows,1969.0
1114,Lenovo,2 in 1 Convertible,10.1,1,1,Intel,I n t e l,4,64,Flash Storage,Intel,HD Graphics 400,0.69,Others/No OS/Linux,549.0
1115,Dell,Ultrabook,13.3,0,0,Intel,Core i7,8,256,SSD,Intel,Iris Plus Graphics 640,1.23,Windows,1379.0
1116,Lenovo,Gaming,17.3,0,1,Intel,Core i7,16,256,SSD +  1.0TB Hybrid,Nvidia,GeForce GTX 980M,4.6,Windows,2749.99
1117,Razer,Ultrabook,12.5,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.25,Windows,1029.0
1118,Toshiba,Ultrabook,13.3,0,0,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,1.05,Windows,2226.0
1119,Asus,Gaming,17.3,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,3.52,Windows,1312.49
1120,Vero,Notebook,13.3,0,0,Intel,I n t e l,4,32,Flash Storage,Intel,HD Graphics 400,1.35,Windows,196.0
1121,HP,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.16,Windows,1690.0
1122,HP,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.43,Windows,1513.0
1123,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.09,Others/No OS/Linux,523.63
1124,Asus,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 620,2.0,Windows,435.0
1125,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.8,Windows,1669.0
1126,Lenovo,2 in 1 Convertible,10.1,1,1,Intel,I n t e l,4,64,Flash Storage,Intel,HD Graphics 400,0.69,Windows,479.0
1127,HP,Ultrabook,12.5,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,1895.0
1128,Lenovo,Gaming,15.6,0,1,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.4,Others/No OS/Linux,989.0
1129,HP,Gaming,17.3,0,1,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,3.35,Windows,1129.0
1130,HP,Notebook,15.6,0,0,Intel,Core i7,8,2048,HDD,Intel,HD Graphics 620,2.04,Windows,629.0
1131,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,8,512,SSD,Nvidia,Quadro M500M,1.8,Windows,2050.38
1132,Asus,Notebook,14.0,0,0,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 500,1.5,Windows,278.0
1133,HP,Ultrabook,15.6,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.84,Windows,752.0
1134,Acer,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,Nvidia,GeForce 940MX,2.23,Windows,616.0
1135,Lenovo,Notebook,15.6,0,0,Intel,Core i7,16,1024,Hybrid,AMD,Radeon R7 M360,2.5,Windows,1099.0
1136,HP,Workstation,17.3,0,1,Intel,Core i7,8,256,SSD,Nvidia,Quadro M3000M,3.0,Windows,3949.4
1137,Dell,Notebook,15.6,0,0,Intel,Core i5,8,1024,HDD,AMD,Radeon R7 M445,2.5,Windows,784.0
1138,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 980M,3.78,Windows,2399.0
1139,HP,Ultrabook,15.6,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.88,Windows,2171.72
1140,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,2.8,Windows,2440.0
1141,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.4,Windows,1142.8
1142,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.48,Windows,1629.0
1143,HP,Workstation,15.6,0,1,Intel,Core i7,8,256,SSD,Nvidia,Quadro M1000M,2.59,Windows,2229.0
1144,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.48,Windows,1799.0
1145,HP,Workstation,15.6,0,0,Intel,Core i7,8,256,SSD,Nvidia,Quadro M1000M,2.0,Windows,1899.0
1146,HP,Ultrabook,12.5,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,2296.95
1147,Dell,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Nvidia,GeForce 940MX,2.18,Windows,1009.9
1148,HP,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.88,Windows,1579.0
1149,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.27,Windows,2339.0
1150,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,1.9,Others/No OS/Linux,339.0
1151,HP,Notebook,15.6,0,0,AMD,E-Series 7110,4,500,HDD,AMD,Radeon R2 Graphics,1.86,Windows,297.0
1152,Lenovo,Notebook,15.6,0,0,Intel,Core i5,8,1024,HDD,AMD,Radeon R5 M330,2.32,Others/No OS/Linux,599.0
1153,Dell,Gaming,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 1050Ti,2.62,Windows,1199.0
1154,Dell,Notebook,15.6,1,1,Intel,Core i5,8,256,SSD,Nvidia,GeForce 960M,2.04,Windows,2250.68
1155,HP,Notebook,15.6,0,0,AMD,A6-Series A6-9220,4,256,SSD,AMD,Radeon 520,1.91,Windows,478.89
1156,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.7,Windows,1492.8
1157,Lenovo,Ultrabook,14.0,0,0,Intel,Core i7,12,512,SSD,Intel,HD Graphics 520,1.4,Windows,2299.0
1158,Lenovo,Notebook,15.6,0,0,Intel,Core i5,8,1024,Hybrid,AMD,Radeon R5 M330,2.5,Windows,788.49
1159,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 520,1.48,Windows,2041.0
1160,Lenovo,Ultrabook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.7,Windows,1499.0
1161,MSI,Gaming,14.0,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 970M,1.7,Windows,1769.0
1162,HP,Gaming,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 1050,2.62,Windows,899.0
1163,Lenovo,Notebook,15.6,0,0,Intel,Core i3,8,1024,HDD,Intel,HD Graphics 520,2.2,Windows,459.0
1164,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.1,Others/No OS/Linux,476.99
1165,Dell,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.62,Windows,1498.0
1166,Lenovo,Notebook,15.6,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.95,Windows,1390.0
1167,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Nvidia,GeForce 920MX ,2.2,Windows,468.0
1168,HP,Notebook,14.0,0,0,Intel,Celeron Dual Core,2,32,Flash Storage,Intel,HD Graphics 400,1.44,Windows,249.0
1169,MSI,Gaming,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 1050,2.2,Windows,839.0
1170,HP,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.96,Windows,679.0
1171,HP,Notebook,15.6,0,0,Intel,Core i7,16,512,SSD,Intel,UHD Graphics 620,2.1,Windows,1159.0
1172,Asus,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics,2.2,Windows,369.0
1173,Lenovo,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.1,Others/No OS/Linux,398.0
1174,Lenovo,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce 940MX,2.2,Others/No OS/Linux,709.0
1175,Asus,Notebook,14.0,0,0,Intel,Core i3,4,256,SSD,Intel,HD Graphics 620,2.0,Windows,769.0
1176,Lenovo,Notebook,15.6,0,0,Intel,Core i7,4,1024,Hybrid,Intel,HD Graphics 520,2.32,Windows,825.0
1177,Lenovo,Gaming,15.6,0,1,Intel,Core i7,16,512,SSD,Nvidia,GeForce GTX 960,3.31,Windows,1305.0
1178,MSI,Gaming,15.6,0,0,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 970M,1.91,Windows,2153.37
1179,HP,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,2.07,Windows,650.0
1180,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.36,Windows,1637.0
1181,Lenovo,Ultrabook,15.6,0,0,Intel,Core i7,6,256,SSD,Nvidia,GeForce 920M,1.54,Windows,831.0
1182,Dell,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Nvidia,GeForce GT 940MX,1.98,Others/No OS/Linux,895.01
1183,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics 500,2.1,Windows,333.0
1184,HP,Notebook,15.6,0,1,Intel,Core i7,6,1024,HDD,Nvidia,GeForce GTX 960M,2.18,Windows,799.0
1185,Asus,Gaming,15.6,0,1,Intel,Core i7,8,256,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.591,Windows,909.0
1186,Dell,2 in 1 Convertible,15.6,1,0,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,2.09,Windows,1179.0
1187,Acer,Notebook,15.6,0,0,Intel,Core i5,4,256,SSD,Nvidia,GeForce 940MX,2.23,Windows,691.0
1188,Dell,Ultrabook,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.23,Others/No OS/Linux,1099.0
1189,Acer,Gaming,17.3,0,1,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,4.2,Windows,2599.0
1190,Lenovo,Gaming,15.6,0,1,Intel,Core i5,8,1024,HDD,Nvidia,GeForce GTX 1050,2.4,Windows,819.0
1191,Samsung,2 in 1 Convertible,12.3,1,1,Samsung,S a m s u n g,4,32,Flash Storage,ARM,Mali T860 MP4,1.15,Others/No OS/Linux,659.0
1192,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.86,Windows,485.0
1193,Apple,Ultrabook,12.0,0,1,Intel,Core M,8,256,Flash Storage,Intel,HD Graphics 5300,0.92,Mac,1163.0
1194,Dell,2 in 1 Convertible,13.3,1,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.6,Windows,1199.0
1195,HP,Notebook,15.6,0,1,Intel,Core i7,12,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.21,Windows,1327.0
1196,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R5 M430,1.9,Others/No OS/Linux,368.0
1197,Asus,Gaming,17.3,0,1,Intel,Core i7,16,512,SSD +  1TB HDD,Nvidia,GeForce GTX 980M,4.3,Windows,2150.0
1198,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,1024,HDD,Intel,HD Graphics 500,2.1,Others/No OS/Linux,272.0
1199,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.43,Windows,2048.9
1200,Dell,Notebook,15.6,0,0,Intel,Core i3,4,128,SSD,AMD,Radeon R7 M440,2.3,Windows,499.0
1201,Lenovo,Notebook,15.6,0,0,Intel,Core i7,8,500,HDD,Nvidia,GeForce 920MX,2.2,Others/No OS/Linux,629.0
1202,Dell,2 in 1 Convertible,15.6,1,0,Intel,Core i7,16,512,SSD,Intel,UHD Graphics 620,2.0,Windows,1285.0
1203,Dell,Ultrabook,13.3,1,0,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,1.2,Windows,2680.0
1204,Asus,Gaming,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 1060,2.2,Windows,1169.0
1205,Dell,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,AMD,Radeon R7 M445,2.36,Windows,889.0
1206,HP,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.91,Windows,579.0
1207,Lenovo,Notebook,15.6,0,0,AMD,E-Series 9000,4,500,HDD,AMD,Radeon R2 Graphics,2.2,Windows,299.0
1208,Acer,Notebook,17.3,0,0,Intel,Core i3,8,1024,HDD,Nvidia,GeForce 940MX,3.3,Windows,629.0
1209,Asus,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,2.2,Windows,2449.0
1210,Apple,Ultrabook,12.0,0,1,Intel,Core M,8,512,Flash Storage,Intel,HD Graphics 515,0.92,Mac,1279.0
1211,Asus,Notebook,15.6,0,0,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.2,Windows,1749.0
1212,MSI,Gaming,17.3,0,1,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.43,Windows,1948.99
1213,Dell,2 in 1 Convertible,15.6,1,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,2.191,Windows,999.0
1214,Asus,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.9,Windows,1949.0
1215,Acer,Netbook,11.6,0,0,Intel,Celeron Dual Core,2,32,SSD,Intel,HD Graphics,1.3,Others/No OS/Linux,174.0
1216,Acer,Notebook,17.3,0,0,Intel,Core i3,4,1024,HDD,Nvidia,GeForce 940MX,3.3,Windows,598.0
1217,Lenovo,Notebook,17.3,0,0,Intel,Core i5,8,1024,HDD,Intel,HD Graphics 620,2.8,Others/No OS/Linux,539.0
1218,Lenovo,Gaming,15.6,0,1,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960<U+039C>,2.6,Windows,1272.0
1219,Acer,2 in 1 Convertible,14.0,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 615,1.2,Windows,1149.0
1220,Lenovo,Notebook,15.6,0,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,2.3,Windows,1529.0
1221,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.2,Windows,1476.11
1222,HP,Notebook,15.6,0,0,AMD,A12-Series 9720P,6,1024,HDD,AMD,Radeon 530,2.1,Windows,529.0
1223,Dell,Ultrabook,12.5,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,1713.37
1224,Dell,2 in 1 Convertible,15.0,1,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 620,2.08,Windows,509.0
1225,Asus,Notebook,15.6,0,0,Intel,I n t e l,4,1024,HDD,Intel,HD Graphics 405,2.65,Windows,309.0
1226,Dell,Ultrabook,13.3,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.29,Windows,1477.0
1227,Dell,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,Intel,HD Graphics 520,2.18,Others/No OS/Linux,521.86
1228,Lenovo,Gaming,15.6,1,1,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.6,Windows,1029.0
1229,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.2,Windows,1149.0
1230,Lenovo,Netbook,12.5,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,1.3,Windows,1650.0
1231,Razer,Gaming,14.0,0,0,Intel,Core i7,16,1024,SSD,Nvidia,GeForce GTX 1060,1.95,Windows,3499.0
1232,Dell,Notebook,15.6,1,0,Intel,Core i3,8,1024,HDD,Intel,HD Graphics 620,2.3,Windows,469.01
1233,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.7,Windows,1598.0
1234,Apple,Ultrabook,11.6,0,0,Intel,Core i5,4,256,Flash Storage,Intel,HD Graphics 6000,1.08,Mac,959.0
1235,HP,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,2.1,Windows,478.0
1236,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.54,Windows,2198.19
1237,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.24,Windows,737.0
1238,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.3,Windows,1169.0
1239,Lenovo,Notebook,13.3,0,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,1.4,Windows,1499.0
